Período	Campo	Poço ANP	Petróleo Equivalente (boe/d)	Óleo (m3/d)	Gás Natural (mil m3/d)	Água (m3/d)	Dias	Potencial	ef	Potencial (m³/d)
2020-06-01	RONCADOR	7-RO-72HPB-RJS	2362,85	315,79	59,88	596,89	8,960273972602739	360,6298496027534	0,8756624010681698	
2020-07-01	RONCADOR	7-RO-72HPB-RJS	2187,92	301,06	46,79	748,3	9,042465753424658	356,63787861890233	0,8441615937316295	
2020-08-01	RONCADOR	7-RO-72HPB-RJS	1771,67	254,62	27,06	1017,84	9,127397260273973	352,57980571115263	0,7221627440812501	
2020-09-01	RONCADOR	7-RO-72HPB-RJS	2228,26	322,95	31,31	1404,06	9,212328767123289	348,58834610885276	0,926450937344742	
2020-10-01	RONCADOR	7-RO-72HPB-RJS	1583,52	231,59	20,17	988,19	9,294520547945204	344,7877250098028	0,6716886455091045	
2020-11-01	RONCADOR	7-RO-72HPB-RJS	1905,51	277,44	25,52	878,55	9,37945205479452	340,9232161693206	0,813790281334811	
2020-12-01	RONCADOR	7-RO-72HPB-RJS	1329,85	188,51	22,92	596,96	9,461643835616439	337,24288241167125	0,5589739912431613	
2021-01-01	RONCADOR	7-RO-72HPB-RJS	1391,03	199,28	21,88	632,15	9,546575342465754	333,5000852905056	0,5975410765679744	
2021-02-01	RONCADOR	7-RO-72HPB-RJS	2243,02	327,78	28,83	1055,27	9,63150684931507	329,8172193916266	0,9938231866869035	
2021-03-01	RONCADOR	7-RO-72HPB-RJS	982,79	143,92	12,33	463,34	9,708219178082192	326,54123060516395	0,4407406676739707	
2021-04-01	RONCADOR	7-RO-72HPB-RJS	1943,42	286,54	22,44	922,49	9,793150684931508	322,9689972503363	0,887205900379039	
2021-05-01	RONCADOR	7-RO-72HPB-RJS	1173,22	173,8	12,73	559,53	9,875342465753423	319,5656967363152	0,5438631297883278	
2021-06-01	RONCADOR	7-RO-72HPB-RJS	1530,06	227,76	15,5	733,26	9,960273972602739	316,1033123158054	0,7205239272293821	
2021-07-01	RONCADOR	7-RO-72HPB-RJS	1627,13	243,27	15,43	741,88	10,042465753424658	312,8041688941618	0,7777070262842664	
2021-08-01	RONCADOR	7-RO-72HPB-RJS	1550,4	232,05	14,44	795,52	10,127397260273973	309,44724904850244	0,7498854835953922	
2021-09-01	RONCADOR	7-RO-72HPB-RJS	718,14	105,09	9,09	385,62	10,212328767123289	306,14231492921033	0,34327172323205335	
2021-10-01	RONCADOR	7-RO-72HPB-RJS	267,29	39,68	2,82	187,96	10,294520547945204	302,9924998701696	0,13096033735819412	
2021-11-01	RONCADOR	7-RO-72HPB-RJS	262,66	38,78	2,98	189,04	10,37945205479452	299,78681938511977	0,12935858914524676	
2021-12-01	RONCADOR	7-RO-72HPB-RJS	6,32	0,92	0,09	0,95	10,461643835616439	296,7311606302517	0,0031004495720838234	
2022-01-01	RONCADOR	7-RO-72HPB-RJS	126,28	17,84	2,24	83,73	10,546575342465754	293,6208640502273	0,060758625098754085	
2022-03-01	RONCADOR	7-RO-72HPB-RJS	63,69	8,96	1,16	34,59	10,708219178082192	287,830483243521	0,031129433891195362	
2022-04-01	RONCADOR	7-RO-72HPB-RJS	69,67	10,0	1,07	43,21	10,793150684931508	284,8542389288106	0,0351056738267432	
2022-05-01	RONCADOR	7-RO-72HPB-RJS	859,0	123,24	13,33	399,59	10,875342465753423	282,0163025034397	0,43699601372689034	
2022-06-01	RONCADOR	7-RO-72HPB-RJS	648,61	91,58	11,54	278,44	10,960273972602739	279,1266363761097	0,32809480739272895	
2022-07-01	RONCADOR	7-RO-72HPB-RJS	1411,93	202,27	22,21	715,77	11,042465753424658	276,3708838074747	0,7318788333032404	
2022-08-01	RONCADOR	7-RO-72HPB-RJS	902,74	129,8	13,73	360,53	11,127397260273973	273,5645252846713	0,4744767248784546	
2022-09-01	RONCADOR	7-RO-72HPB-RJS	1530,71	220,39	22,97	708,2	11,212328767123289	270,7992988863496	0,81384996529291	
2022-10-01	RONCADOR	7-RO-72HPB-RJS	612,61	88,7	8,7	298,51	11,294520547945204	268,1616957710282	0,33077058132768206	
2022-11-01	RONCADOR	7-RO-72HPB-RJS	1228,5	182,21	13,11	532,43	11,37945205479452	265,4751280851023	0,6863543161813248	
2022-12-01	RONCADOR	7-RO-72HPB-RJS	1872,3	272,4	25,27	953,27	11,461643835616439	262,9122236183423	1,0	
2023-01-01	RONCADOR	7-RO-72HPB-RJS	970,52	143,47	10,83	598,39	11,546575342465754	260,30140844134985	0,5511687426475302	
2023-02-01	RONCADOR	7-RO-72HPB-RJS	0,0	0,0	0,0	0,0	11,63150684931507	257,72801916086115	0,0	
2023-03-01	RONCADOR	7-RO-72HPB-RJS	0,0	0,0	0,0	0,0	11,708219178082192	255,43525342401225	0,0	
2023-04-01	RONCADOR	7-RO-72HPB-RJS	146,72	22,26	1,07	86,78	11,793150684931508	252,93117389136134	0,08800813145144808	
2023-05-01	RONCADOR	7-RO-72HPB-RJS	1594,04	240,48	12,95	625,25	11,875342465753423	250,54161968438945	0,9598405259091715	
2023-06-01	RONCADOR	7-RO-72HPB-RJS	2549,57	372,16	33,19	888,28	11,960273972602739	248,10665013158248	1,0	
2023-07-01	RONCADOR	7-RO-72HPB-RJS	2532,84	367,63	35,06	999,4	12,042465753424658	245,78276388224782	1,0	
2023-08-01	RONCADOR	7-RO-72HPB-RJS	2502,48	362,69	35,17	867,42	12,127397260273973	243,41442626015933	1,0	
2023-09-01	RONCADOR	7-RO-72HPB-RJS	679,08	97,97	10,0	223,02	12,212328767123289	241,0790362457017	0,40638124959215216	
2023-10-01	RONCADOR	7-RO-72HPB-RJS	2658,44	379,46	43,2	857,72	12,294520547945204	238,84978852674098	1,0	
2009-02-01	RONCADOR	7-RO-74HP-RJS	14909,48	2004,0	366,42	2,0	-7,7	1700,0	1,0	
2009-03-01	RONCADOR	7-RO-74HP-RJS	13665,71	1870,97	301,7	1,87	-7,623287671232877	1700,0	1,0	
2009-04-01	RONCADOR	7-RO-74HP-RJS	12822,76	1757,66	281,0	1,75	-7,538356164383562	1700,0	1,0	
2009-05-01	RONCADOR	7-RO-74HP-RJS	12149,58	1727,04	204,58	1,72	-7,456164383561644	1700,0	1,0	
2009-06-01	RONCADOR	7-RO-74HP-RJS	12088,84	1684,8	237,17	1,68	-7,3712328767123285	1700,0	0,9910588235294118	
2009-07-01	RONCADOR	7-RO-74HP-RJS	12315,95	1714,89	243,19	1,71	-7,289041095890411	1700,0	1,0	
2009-08-01	RONCADOR	7-RO-74HP-RJS	12117,42	1699,56	226,95	1,7	-7,204109589041096	1700,0	0,9997411764705882	
2009-09-01	RONCADOR	7-RO-74HP-RJS	11831,96	1688,23	192,9	1,68	-7,119178082191781	1700,0	0,9930764705882353	
2009-10-01	RONCADOR	7-RO-74HP-RJS	11607,55	1688,41	157,04	1,57	-7,036986301369863	1700,0	0,9931823529411765	
2009-11-01	RONCADOR	7-RO-74HP-RJS	11955,66	1732,95	167,84	0,0	-6,952054794520548	1700,0	1,0	
2009-12-01	RONCADOR	7-RO-74HP-RJS	12131,69	1778,21	150,57	0,0	-6,86986301369863	1700,0	1,0	
2010-01-01	RONCADOR	7-RO-74HP-RJS	12690,12	1854,71	162,86	0,0	-6,784931506849315	1700,0	1,0	
2010-02-01	RONCADOR	7-RO-74HP-RJS	12682,93	1846,78	169,65	0,0	-6,7	1700,0	1,0	
2010-03-01	RONCADOR	7-RO-74HP-RJS	12571,72	1828,81	169,93	0,0	-6,623287671232877	1700,0	1,0	
2010-04-01	RONCADOR	7-RO-74HP-RJS	12464,78	1806,4	175,34	0,0	-6,538356164383562	1700,0	1,0	
2010-05-01	RONCADOR	7-RO-74HP-RJS	11754,81	1738,69	130,17	0,0	-6,456164383561644	1700,0	1,0	
2010-06-01	RONCADOR	7-RO-74HP-RJS	12047,87	1787,09	128,37	0,0	-6,3712328767123285	1700,0	1,0	
2010-07-01	RONCADOR	7-RO-74HP-RJS	11538,61	1716,97	117,52	0,0	-6,289041095890411	1700,0	1,0	
2010-08-01	RONCADOR	7-RO-74HP-RJS	11626,95	1739,67	108,87	0,06	-6,204109589041096	1700,0	1,0	
2010-09-01	RONCADOR	7-RO-74HP-RJS	11765,75	1781,09	89,52	0,36	-6,119178082191781	1700,0	1,0	
2010-10-01	RONCADOR	7-RO-74HP-RJS	11936,22	1818,6	79,1	0,0	-6,036986301369863	1700,0	1,0	
2010-11-01	RONCADOR	7-RO-74HP-RJS	12144,27	1854,35	76,43	0,0	-5,952054794520548	1700,0	1,0	
2010-12-01	RONCADOR	7-RO-74HP-RJS	12352,98	1883,23	80,74	0,12	-5,86986301369863	1700,0	1,0	
2011-01-01	RONCADOR	7-RO-74HP-RJS	12367,07	1886,97	79,24	0,0	-5,784931506849315	1700,0	1,0	
2011-02-01	RONCADOR	7-RO-74HP-RJS	12835,76	1955,67	85,05	0,0	-5,7	1900,0	1,0	
2011-03-01	RONCADOR	7-RO-74HP-RJS	12963,84	1974,16	86,93	1,15	-5,623287671232877	1900,0	1,0	
2011-04-01	RONCADOR	7-RO-74HP-RJS	12820,4	1914,84	123,44	5,92	-5,538356164383561	1900,0	1,0	
2011-05-01	RONCADOR	7-RO-74HP-RJS	12932,31	1896,34	159,73	19,77	-5,456164383561644	1900,0	0,9980736842105262	
2011-06-01	RONCADOR	7-RO-74HP-RJS	13448,21	1938,74	199,36	37,02	-5,3712328767123285	1900,0	1,0	
2011-07-01	RONCADOR	7-RO-74HP-RJS	13271,24	1910,44	199,52	55,77	-5,289041095890411	1900,0	1,0	
2011-08-01	RONCADOR	7-RO-74HP-RJS	13131,34	1954,95	132,76	57,23	-5,204109589041096	1900,0	1,0	
2011-09-01	RONCADOR	7-RO-74HP-RJS	13256,49	2005,47	102,15	59,89	-5,119178082191781	1900,0	1,0	
2011-10-01	RONCADOR	7-RO-74HP-RJS	13162,77	1970,93	121,78	64,12	-5,036986301369863	1900,0	1,0	
2011-11-01	RONCADOR	7-RO-74HP-RJS	12886,17	1929,47	119,27	69,34	-4,9520547945205475	1900,0	1,0	
2011-12-01	RONCADOR	7-RO-74HP-RJS	12851,28	1919,18	124,01	77,96	-4,86986301369863	1900,0	1,0	
2012-01-01	RONCADOR	7-RO-74HP-RJS	12800,12	1906,01	129,05	83,25	-4,784931506849315	1900,0	1,0	
2012-02-01	RONCADOR	7-RO-74HP-RJS	13163,13	1973,3	119,47	101,85	-4,7	1900,0	1,0	
2012-03-01	RONCADOR	7-RO-74HP-RJS	13311,36	2003,96	112,38	93,96	-4,62054794520548	1900,0	1,0	
2012-04-01	RONCADOR	7-RO-74HP-RJS	13404,14	2017,78	113,31	92,87	-4,535616438356165	1900,0	1,0	
2012-05-01	RONCADOR	7-RO-74HP-RJS	12886,61	1948,28	100,52	117,39	-4,453424657534247	1900,0	1,0	
2012-06-01	RONCADOR	7-RO-74HP-RJS	12628,24	1909,2	98,53	121,86	-4,368493150684932	1900,0	1,0	
2012-07-01	RONCADOR	7-RO-74HP-RJS	13583,97	2019,77	139,9	128,92	-4,286301369863014	1900,0	1,0	
2012-08-01	RONCADOR	7-RO-74HP-RJS	13517,31	2009,94	139,14	128,29	-4,201369863013699	1900,0	1,0	
2012-09-01	RONCADOR	7-RO-74HP-RJS	13312,19	2001,82	114,65	158,6	-4,116438356164384	1900,0	1,0	
2012-10-01	RONCADOR	7-RO-74HP-RJS	13163,72	1978,12	114,74	153,24	-4,034246575342467	1900,0	1,0	
2012-11-01	RONCADOR	7-RO-74HP-RJS	13538,13	2025,29	127,1	136,04	-3,949315068493151	1900,0	1,0	
2012-12-01	RONCADOR	7-RO-74HP-RJS	12648,86	1893,32	117,69	142,51	-3,867123287671233	1900,0	0,9964842105263158	
2013-01-01	RONCADOR	7-RO-74HP-RJS	12888,42	1910,29	138,81	164,65	-3,782191780821918	1900,0	1,0	
2013-02-01	RONCADOR	7-RO-74HP-RJS	12282,42	1826,36	126,39	151,81	-3,697260273972603	1900,0	0,9612421052631578	
2013-03-01	RONCADOR	7-RO-74HP-RJS	4626,13	684,36	51,14	51,51	-3,6205479452054794	1900,0	0,36018947368421056	
2013-04-01	RONCADOR	7-RO-74HP-RJS	13193,22	1963,03	134,52	147,75	-3,535616438356165	1900,0	1,0	
2013-05-01	RONCADOR	7-RO-74HP-RJS	12949,07	1951,52	107,22	146,89	-3,4534246575342467	1900,0	1,0	
2013-06-01	RONCADOR	7-RO-74HP-RJS	12839,48	1926,55	114,77	145,01	-3,368493150684932	1900,0	1,0	
2013-07-01	RONCADOR	7-RO-74HP-RJS	13304,19	1998,65	116,55	108,56	-3,286301369863014	1900,0	1,0	
2013-08-01	RONCADOR	7-RO-74HP-RJS	12975,41	1954,95	107,97	127,0	-3,2013698630136984	1900,0	1,0	
2013-09-01	RONCADOR	7-RO-74HP-RJS	12793,25	1917,76	116,2	200,36	-3,116438356164384	1900,0	1,0	
2013-10-01	RONCADOR	7-RO-74HP-RJS	12858,52	1939,69	104,65	218,61	-3,0342465753424657	1900,0	1,0	
2013-11-01	RONCADOR	7-RO-74HP-RJS	12492,52	1884,19	101,96	256,93	-2,949315068493151	1900,0	0,9916789473684211	
2013-12-01	RONCADOR	7-RO-74HP-RJS	12503,5	1884,16	103,74	222,92	-2,867123287671233	1900,0	0,9916631578947369	
2014-01-01	RONCADOR	7-RO-74HP-RJS	13397,63	2007,13	122,92	161,98	-2,7821917808219183	1900,0	1,0	
2014-02-01	RONCADOR	7-RO-74HP-RJS	12702,69	1892,75	126,81	283,22	-2,697260273972603	1900,0	0,9961842105263158	
2014-03-01	RONCADOR	7-RO-74HP-RJS	12157,54	1809,42	123,48	294,55	-2,6205479452054794	1900,0	0,9523263157894737	
2014-04-01	RONCADOR	7-RO-74HP-RJS	11348,1	1697,14	107,07	276,28	-2,535616438356165	1700,0	0,9983176470588236	
2014-05-01	RONCADOR	7-RO-74HP-RJS	11495,95	1722,63	105,08	280,43	-2,4534246575342467	1700,0	1,0	
2014-06-01	RONCADOR	7-RO-74HP-RJS	11381,04	1709,66	99,78	278,31	-2,368493150684932	1700,0	1,0	
2014-07-01	RONCADOR	7-RO-74HP-RJS	11572,49	1726,7	113,18	281,09	-2,286301369863014	1700,0	1,0	
2014-08-01	RONCADOR	7-RO-74HP-RJS	11602,79	1716,28	128,42	279,39	-2,2013698630136984	1700,0	1,0	
2014-09-01	RONCADOR	7-RO-74HP-RJS	11051,09	1642,29	114,69	229,78	-2,116438356164384	1700,0	0,9660529411764706	
2014-10-01	RONCADOR	7-RO-74HP-RJS	10548,29	1580,47	96,57	316,34	-2,0342465753424657	1700,0	0,9296882352941177	
2014-11-01	RONCADOR	7-RO-74HP-RJS	10011,08	1501,2	90,44	329,53	-1,949315068493151	1600,0	0,93825	
2014-12-01	RONCADOR	7-RO-74HP-RJS	10209,89	1531,38	91,86	304,31	-1,867123287671233	1600,0	0,9571125	
2015-01-01	RONCADOR	7-RO-74HP-RJS	6859,86	1029,78	60,86	145,97	-1,7821917808219183	1600,0	0,6436125	
2015-02-01	RONCADOR	7-RO-74HP-RJS	10705,6	1608,02	94,04	261,77	-1,6972602739726028	1600,0	1,0	
2015-03-01	RONCADOR	7-RO-74HP-RJS	11500,92	1719,45	109,05	279,91	-1,6205479452054794	1600,0	1,0	
2015-04-01	RONCADOR	7-RO-74HP-RJS	11103,7	1658,69	106,65	199,2	-1,5356164383561648	1600,0	1,0	
2015-05-01	RONCADOR	7-RO-74HP-RJS	11402,6	1710,01	102,86	190,0	-1,4534246575342467	1600,0	1,0	
2015-06-01	RONCADOR	7-RO-74HP-RJS	10744,43	1614,52	93,71	218,72	-1,368493150684932	1600,0	1,0	
2015-07-01	RONCADOR	7-RO-74HP-RJS	10742,91	1614,05	93,93	293,31	-1,286301369863014	1600,0	1,0	
2015-08-01	RONCADOR	7-RO-74HP-RJS	11005,95	1641,05	108,76	190,59	-1,2013698630136984	1600,0	1,0	
2015-09-01	RONCADOR	7-RO-74HP-RJS	10932,66	1624,99	113,16	210,28	-1,1164383561643838	1600,0	1,0	
2015-10-01	RONCADOR	7-RO-74HP-RJS	10960,59	1629,59	113,0	222,22	-1,0342465753424657	1600,0	1,0	
2015-11-01	RONCADOR	7-RO-74HP-RJS	10719,34	1617,36	86,88	220,55	-0,9493150684931511	1600,0	1,0	
2015-12-01	RONCADOR	7-RO-74HP-RJS	10838,53	1628,15	95,04	222,02	-0,8671232876712329	1600,0	1,0	
2016-01-01	RONCADOR	7-RO-74HP-RJS	10764,26	1610,86	100,52	219,66	-0,7821917808219183	1600,0	1,0	
2016-02-01	RONCADOR	7-RO-74HP-RJS	10607,21	1587,97	98,44	216,54	-0,6972602739726028	1600,0	0,99248125	
2016-03-01	RONCADOR	7-RO-74HP-RJS	10579,68	1577,7	104,33	182,53	-0,617808219178082	1600,0	0,9860625000000001	
2016-04-01	RONCADOR	7-RO-74HP-RJS	10638,7	1585,02	106,4	176,11	-0,5328767123287674	1600,0	0,9906375	
2016-05-01	RONCADOR	7-RO-74HP-RJS	11203,71	1685,17	96,08	218,1	-0,4506849315068493	1600,0	1,0	
2016-06-01	RONCADOR	7-RO-74HP-RJS	11287,65	1708,27	86,33	237,36	-0,3657534246575347	1600,0	1,0	
2016-07-01	RONCADOR	7-RO-74HP-RJS	11114,75	1658,51	108,6	269,99	-0,28356164383561655	1600,0	1,0	
2016-08-01	RONCADOR	7-RO-74HP-RJS	10663,74	1595,62	99,77	259,75	-0,19863013698630194	1665,23836945272	0,9581931507645959	
2016-09-01	RONCADOR	7-RO-74HP-RJS	10448,12	1565,04	96,08	254,77	-0,11369863013698644	1636,927933852964	0,9560836293606672	
2016-10-01	RONCADOR	7-RO-74HP-RJS	10078,8	1510,94	91,47	293,58	-0,03150684931506831	1610,1236265332393	0,938399993082027	
2016-11-01	RONCADOR	7-RO-74HP-RJS	9531,52	1423,8	91,59	312,54	0,0534246575342463	1583,0221708549846	0,8994188623593381	
2016-12-01	RONCADOR	7-RO-74HP-RJS	6268,18	933,24	63,33	204,86	0,13561643835616444	1557,3569125359445	0,5992460639484016	
2017-01-01	RONCADOR	7-RO-74HP-RJS	9579,08	1427,64	95,32	339,81	0,22054794520547905	1531,401515332155	0,9322440821082448	
2017-02-01	RONCADOR	7-RO-74HP-RJS	9024,92	1339,93	94,92	334,98	0,30547945205479454	1506,0056727027127	0,8897244042881529	
2017-03-01	RONCADOR	7-RO-74HP-RJS	9344,51	1383,7	101,96	331,88	0,38219178082191707	1483,5361436804396	0,9327039357243023	
2017-04-01	RONCADOR	7-RO-74HP-RJS	9865,33	1462,01	106,45	366,51	0,46712328767123257	1459,1648286604238	1,0	
2017-05-01	RONCADOR	7-RO-74HP-RJS	9750,03	1470,02	80,12	456,61	0,5493150684931498	1436,0729568258646	1,0	
2017-06-01	RONCADOR	7-RO-74HP-RJS	9961,91	1503,18	80,64	466,91	0,6342465753424653	1412,707943103279	1,0	
2017-07-01	RONCADOR	7-RO-74HP-RJS	11159,41	1627,59	146,61	531,39	0,7164383561643826	1390,5650227247918	1,0	
2017-08-01	RONCADOR	7-RO-74HP-RJS	11252,64	1638,5	150,53	537,46	0,8013698630136981	1368,1556549619536	1,0	
2017-09-01	RONCADOR	7-RO-74HP-RJS	10377,4	1522,58	127,3	533,94	0,8863013698630136	1346,2134999943928	1,0	
2017-10-01	RONCADOR	7-RO-74HP-RJS	8687,61	1302,52	78,7	529,44	0,9684931506849308	1325,412764440608	0,9827278225660744	
2017-11-01	RONCADOR	7-RO-74HP-RJS	8041,74	1214,54	63,99	493,67	1,0534246575342463	1304,355464866967	0,931141880195881	
2017-12-01	RONCADOR	7-RO-74HP-RJS	8371,41	1263,24	67,7	586,26	1,1356164383561635	1284,3896698854526	0,9835332918184099	
2018-01-01	RONCADOR	7-RO-74HP-RJS	8108,78	1223,14	66,05	578,25	1,220547945205479	1264,1737136529744	0,9675410798296046	
2018-02-01	RONCADOR	7-RO-74HP-RJS	8070,01	1222,2	60,83	610,52	1,3054794520547945	1244,3694635972713	0,982184179019322	
2018-03-01	RONCADOR	7-RO-74HP-RJS	8137,31	1223,64	70,09	670,54	1,382191780821917	1226,8270744821505	0,9974021811643702	
2018-04-01	RONCADOR	7-RO-74HP-RJS	7497,05	1123,6	68,33	615,72	1,4671232876712326	1207,778269796532	0,9303032088739988	
2018-05-01	RONCADOR	7-RO-74HP-RJS	7103,52	1072,95	56,42	601,5	1,5493150684931498	1189,708435414889	0,9018596221231536	
2018-06-01	RONCADOR	7-RO-74HP-RJS	6998,43	1044,82	67,84	502,05	1,6342465753424653	1171,4037429981781	0,8919384168312539	
2018-07-01	RONCADOR	7-RO-74HP-RJS	6759,89	1016,59	58,15	469,65	1,7164383561643826	1154,0366115487159	0,8808992624902405	
2018-08-01	RONCADOR	7-RO-74HP-RJS	6743,25	1014,29	57,8	474,02	1,801369863013698	1136,4405762382257	0,8925147704224352	
2018-09-01	RONCADOR	7-RO-74HP-RJS	7116,82	1077,14	54,34	532,93	1,8863013698630136	1119,1917328704674	0,962426694519433	
2018-10-01	RONCADOR	7-RO-74HP-RJS	6810,96	1025,47	57,39	507,37	1,9684931506849308	1102,8219694517209	0,9298599668900528	
2018-11-01	RONCADOR	7-RO-74HP-RJS	5140,03	770,65	46,55	416,79	2,0534246575342463	1086,2320291831604	0,709470885865448	
2018-12-01	RONCADOR	7-RO-74HP-RJS	5771,95	861,75	55,92	466,06	2,1356164383561635	1070,4848439700493	0,805009061878984	
2019-01-01	RONCADOR	7-RO-74HP-RJS	5780,91	866,71	52,38	424,54	2,220547945205479	1054,5230996460168	0,8218975955016423	
2019-02-01	RONCADOR	7-RO-74HP-RJS	5826,55	878,59	47,75	392,89	2,3054794520547945	1038,8693785646042	0,8457174868451117	
2019-03-01	RONCADOR	7-RO-74HP-RJS	5266,2	798,4	38,86	366,21	2,382191780821917	1024,9892238756247	0,7789350184396477	
2019-04-01	RONCADOR	7-RO-74HP-RJS	5206,83	769,76	58,06	454,02	2,4671232876712326	1009,9017879847788	0,7622127311369824	
2019-05-01	RONCADOR	7-RO-74HP-RJS	5533,55	831,67	48,09	557,47	2,54931506849315	995,5747892211634	0,8353666736083324	
2019-06-01	RONCADOR	7-RO-74HP-RJS	4336,88	655,47	34,04	448,06	2,6342465753424653	981,04656043944	0,6681334265178969	
2019-07-01	RONCADOR	7-RO-74HP-RJS	5817,52	883,97	40,94	596,72	2,7164383561643826	967,2483222378769	0,9139018178442535	
2019-08-01	RONCADOR	7-RO-74HP-RJS	5915,28	904,69	35,76	610,71	2,801369863013698	953,2540076032674	0,949054494168485	
2019-09-01	RONCADOR	7-RO-74HP-RJS	5098,84	776,44	34,21	524,13	2,8863013698630136	939,5217682755515	0,8264204473145094	
2019-10-01	RONCADOR	7-RO-74HP-RJS	5833,47	885,83	41,61	597,98	2,968493150684931	926,4763686899646	0,9561280027601369	
2019-11-01	RONCADOR	7-RO-74HP-RJS	5723,34	881,51	28,43	595,06	3,0534246575342463	913,2424179783536	0,9652530178694505	
2019-12-01	RONCADOR	7-RO-74HP-RJS	2965,34	448,94	22,51	303,05	3,1356164383561635	900,6684106151321	0,49845203263361504	
2020-01-01	RONCADOR	7-RO-74HP-RJS	5460,21	818,4	49,71	474,77	3,220547945205479	887,9106802635702	0,9217143325239241	
2020-02-01	RONCADOR	7-RO-74HP-RJS	5853,57	872,81	57,83	441,66	3,3054794520547945	875,3868778845552	0,9970562982497722	
2020-03-01	RONCADOR	7-RO-74HP-RJS	5740,18	842,57	70,05	428,74	3,3849315068493153	863,8781805824873	0,9753342762192236	
2020-04-01	RONCADOR	7-RO-74HP-RJS	4581,89	681,72	46,74	412,53	3,469863013698631	851,7923319927332	0,800335920382312	
2020-05-01	RONCADOR	7-RO-74HP-RJS	3677,01	546,47	38,13	330,69	3,552054794520548	840,3048114323681	0,6503235404168368	
2020-06-01	RONCADOR	7-RO-74HP-RJS	2867,18	426,68	29,17	259,36	3,6369863013698636	828,6450530691144	0,5149128669985702	
2020-07-01	RONCADOR	7-RO-74HP-RJS	5349,13	799,13	51,32	496,06	3,719178082191781	817,5608876405117	0,9774562507586396	
2020-08-01	RONCADOR	7-RO-74HP-RJS	5378,85	802,5	52,67	498,15	3,8041095890410963	806,3088804752085	0,9952761521453618	
2020-09-01	RONCADOR	7-RO-74HP-RJS	5465,18	817,65	51,24	507,55	3,88904109589041	795,2573631477829	1,0	
2020-10-01	RONCADOR	7-RO-74HP-RJS	5191,71	783,02	42,4	464,61	3,971232876712329	784,7491142430168	0,9977966024916323	
2020-11-01	RONCADOR	7-RO-74HP-RJS	5499,21	826,83	47,48	425,94	4,056164383561643	774,0794303956944	1,0	
2020-12-01	RONCADOR	7-RO-74HP-RJS	5628,6	831,26	63,61	509,48	4,138356164383562	763,9328031993643	1,0	
2021-01-01	RONCADOR	7-RO-74HP-RJS	5276,24	785,78	53,08	481,61	4,223287671232877	753,6288446397808	1,0	
2021-02-01	RONCADOR	7-RO-74HP-RJS	5522,59	826,09	51,94	506,31	4,308219178082191	743,5048316834482	1,0	
2021-03-01	RONCADOR	7-RO-74HP-RJS	2385,36	360,07	19,18	238,46	4,384931506849315	734,512022799504	0,4902166184123666	
2021-04-01	RONCADOR	7-RO-74HP-RJS	4793,11	718,8	43,24	507,82	4,469863013698631	724,7199255390461	0,9918314298663129	
2021-05-01	RONCADOR	7-RO-74HP-RJS	3797,99	572,01	31,82	406,83	4,552054794520548	715,4046773093743	0,7995614484256947	
2021-06-01	RONCADOR	7-RO-74HP-RJS	4359,63	656,11	37,02	545,55	4,636986301369864	705,9417788698754	0,9294109225981074	
2021-07-01	RONCADOR	7-RO-74HP-RJS	4152,0	627,51	32,61	509,91	4,719178082191781	696,9384882070586	0,9003807518427198	
2021-08-01	RONCADOR	7-RO-74HP-RJS	3347,15	507,29	24,87	480,98	4,804109589041096	687,7912723911959	0,7375638807342528	
2021-09-01	RONCADOR	7-RO-74HP-RJS	3275,22	498,0	22,72	402,31	4,88904109589041	678,7995166236209	0,7336481358694453	
2021-10-01	RONCADOR	7-RO-74HP-RJS	2905,2	441,86	20,03	433,57	4,971232876712329	670,2427846656001	0,6592536467519816	
2021-11-01	RONCADOR	7-RO-74HP-RJS	1146,06	175,99	6,22	168,77	5,056164383561643	661,5475516029018	0,26602773991617634	
2021-12-01	RONCADOR	7-RO-74HP-RJS	1445,04	219,29	10,45	190,81	5,138356164383562	653,2719268311164	0,33567950954777637	
2022-01-01	RONCADOR	7-RO-74HP-RJS	2386,12	356,87	22,49	416,0	5,223287671232877	644,8612724905238	0,5534058490157574	
2022-02-01	RONCADOR	7-RO-74HP-RJS	1313,15	193,75	15,03	290,98	5,308219178082191	636,5908457460671	0,3043556175755721	
2022-03-01	RONCADOR	7-RO-74HP-RJS	1839,78	269,32	23,18	380,58	5,384931506849315	629,2389257859465	0,4280091217554726	
2022-04-01	RONCADOR	7-RO-74HP-RJS	1753,08	253,48	25,24	333,52	5,469863013698631	621,2275222313505	0,4080308597557625	
2022-05-01	RONCADOR	7-RO-74HP-RJS	2472,37	371,04	22,03	423,35	5,552054794520548	613,6003510960173	0,604693265473603	
2022-06-01	RONCADOR	7-RO-74HP-RJS	2366,42	347,05	29,18	403,22	5,636986301369864	605,846334110974	0,5728350250881112	
2022-07-01	RONCADOR	7-RO-74HP-RJS	2304,46	342,66	23,72	432,81	5,719178082191781	598,4633000578673	0,5725664380202883	
2022-08-01	RONCADOR	7-RO-74HP-RJS	1422,05	212,62	13,47	217,28	5,804109589041096	590,9565672145226	0,35978955442053157	
2022-09-01	RONCADOR	7-RO-74HP-RJS	1883,3	281,78	17,64	309,18	5,88904109589041	583,5717825665442	0,482854052265402	
